Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW)
30.03.2015;01:45:00;30.03.2015;02:00:00;510;532
30.03.2015;02:00:00;30.03.2015;02:15:00;506;525
30.03.2015;02:15:00;30.03.2015;02:30:00;502;538
30.03.2015;02:30:00;30.03.2015;02:45:00;497;511
30.03.2015;02:45:00;30.03.2015;03:00:00;493;475
30.03.2015;03:00:00;30.03.2015;03:15:00;489;492
30.03.2015;03:15:00;30.03.2015;03:30:00;485;500
30.03.2015;03:30:00;30.03.2015;03:45:00;482;489
30.03.2015;03:45:00;30.03.2015;04:00:00;478;460
30.03.2015;04:00:00;30.03.2015;04:15:00;475;463
30.03.2015;04:15:00;30.03.2015;04:30:00;472;431
30.03.2015;04:30:00;30.03.2015;04:45:00;469;418
30.03.2015;04:45:00;30.03.2015;05:00:00;466;430
30.03.2015;05:00:00;30.03.2015;05:15:00;462;412
30.03.2015;05:15:00;30.03.2015;05:30:00;459;403
30.03.2015;05:30:00;30.03.2015;05:45:00;456;441
30.03.2015;05:45:00;30.03.2015;06:00:00;452;469
30.03.2015;06:00:00;30.03.2015;06:15:00;450;485
30.03.2015;06:15:00;30.03.2015;06:30:00;450;468
30.03.2015;06:30:00;30.03.2015;06:45:00;450;460
30.03.2015;06:45:00;30.03.2015;07:00:00;450;469
30.03.2015;07:00:00;30.03.2015;07:15:00;450;495
30.03.2015;07:15:00;30.03.2015;07:30:00;451;490
30.03.2015;07:30:00;30.03.2015;07:45:00;452;445
30.03.2015;07:45:00;30.03.2015;08:00:00;453;497
30.03.2015;08:00:00;30.03.2015;08:15:00;454;477
30.03.2015;08:15:00;30.03.2015;08:30:00;455;453
30.03.2015;08:30:00;30.03.2015;08:45:00;456;465
30.03.2015;08:45:00;30.03.2015;09:00:00;458;466
30.03.2015;09:00:00;30.03.2015;09:15:00;458;453
30.03.2015;09:15:00;30.03.2015;09:30:00;457;400
30.03.2015;09:30:00;30.03.2015;09:45:00;456;392
30.03.2015;09:45:00;30.03.2015;10:00:00;455;443
30.03.2015;10:00:00;30.03.2015;10:15:00;453;474
30.03.2015;10:15:00;30.03.2015;10:30:00;452;470
30.03.2015;10:30:00;30.03.2015;10:45:00;451;464
30.03.2015;10:45:00;30.03.2015;11:00:00;450;453
30.03.2015;11:00:00;30.03.2015;11:15:00;449;409
30.03.2015;11:15:00;30.03.2015;11:30:00;449;424
30.03.2015;11:30:00;30.03.2015;11:45:00;449;433
30.03.2015;11:45:00;30.03.2015;12:00:00;449;424
30.03.2015;12:00:00;30.03.2015;12:15:00;450;487
30.03.2015;12:15:00;30.03.2015;12:30:00;452;436
30.03.2015;12:30:00;30.03.2015;12:45:00;454;483
30.03.2015;12:45:00;30.03.2015;13:00:00;455;464
30.03.2015;13:00:00;30.03.2015;13:15:00;458;379
30.03.2015;13:15:00;30.03.2015;13:30:00;461;426
30.03.2015;13:30:00;30.03.2015;13:45:00;464;387
30.03.2015;13:45:00;30.03.2015;14:00:00;467;424
30.03.2015;14:00:00;30.03.2015;14:15:00;470;447
30.03.2015;14:15:00;30.03.2015;14:30:00;471;437
30.03.2015;14:30:00;30.03.2015;14:45:00;473;414
30.03.2015;14:45:00;30.03.2015;15:00:00;475;462
30.03.2015;15:00:00;30.03.2015;15:15:00;476;467
30.03.2015;15:15:00;30.03.2015;15:30:00;476;387
30.03.2015;15:30:00;30.03.2015;15:45:00;477;438
30.03.2015;15:45:00;30.03.2015;16:00:00;477;442
30.03.2015;16:00:00;30.03.2015;16:15:00;476;462
30.03.2015;16:15:00;30.03.2015;16:30:00;474;476
30.03.2015;16:30:00;30.03.2015;16:45:00;472;436
30.03.2015;16:45:00;30.03.2015;17:00:00;469;449
30.03.2015;17:00:00;30.03.2015;17:15:00;466;480
30.03.2015;17:15:00;30.03.2015;17:30:00;461;489
30.03.2015;17:30:00;30.03.2015;17:45:00;457;490
30.03.2015;17:45:00;30.03.2015;18:00:00;452;519
30.03.2015;18:00:00;30.03.2015;18:15:00;443;488
30.03.2015;18:15:00;30.03.2015;18:30:00;430;437
30.03.2015;18:30:00;30.03.2015;18:45:00;417;431
30.03.2015;18:45:00;30.03.2015;19:00:00;404;426
30.03.2015;19:00:00;30.03.2015;19:15:00;387;443
30.03.2015;19:15:00;30.03.2015;19:30:00;365;429
30.03.2015;19:30:00;30.03.2015;19:45:00;342;434
30.03.2015;19:45:00;30.03.2015;20:00:00;320;429
30.03.2015;20:00:00;30.03.2015;20:15:00;300;392
30.03.2015;20:15:00;30.03.2015;20:30:00;282;274
30.03.2015;20:30:00;30.03.2015;20:45:00;264;279
30.03.2015;20:45:00;30.03.2015;21:00:00;246;284
30.03.2015;21:00:00;30.03.2015;21:15:00;233;289
30.03.2015;21:15:00;30.03.2015;21:30:00;224;236
30.03.2015;21:30:00;30.03.2015;21:45:00;215;252
30.03.2015;21:45:00;30.03.2015;22:00:00;206;224
30.03.2015;22:00:00;30.03.2015;22:15:00;201;275
30.03.2015;22:15:00;30.03.2015;22:30:00;200;259
30.03.2015;22:30:00;30.03.2015;22:45:00;199;213
30.03.2015;22:45:00;30.03.2015;23:00:00;198;176
30.03.2015;23:00:00;30.03.2015;23:15:00;198;184
30.03.2015;23:15:00;30.03.2015;23:30:00;200;191
30.03.2015;23:30:00;30.03.2015;23:45:00;202;187
30.03.2015;23:45:00;31.03.2015;00:00:00;204;189
31.03.2015;00:00:00;31.03.2015;00:15:00;201;170
31.03.2015;00:15:00;31.03.2015;00:30:00;206;175
31.03.2015;00:30:00;31.03.2015;00:45:00;211;164
31.03.2015;00:45:00;31.03.2015;01:00:00;216;167
31.03.2015;01:00:00;31.03.2015;01:15:00;225;166
31.03.2015;01:15:00;31.03.2015;01:30:00;239;197
31.03.2015;01:30:00;31.03.2015;01:45:00;252;213
31.03.2015;01:45:00;31.03.2015;02:00:00;266;248
31.03.2015;02:00:00;31.03.2015;02:15:00;283;299
31.03.2015;02:15:00;31.03.2015;02:30:00;304;335
31.03.2015;02:30:00;31.03.2015;02:45:00;324;313
31.03.2015;02:45:00;31.03.2015;03:00:00;345;311
31.03.2015;03:00:00;31.03.2015;03:15:00;366;332
31.03.2015;03:15:00;31.03.2015;03:30:00;386;368
31.03.2015;03:30:00;31.03.2015;03:45:00;406;391
31.03.2015;03:45:00;31.03.2015;04:00:00;426;452
31.03.2015;04:00:00;31.03.2015;04:15:00;442;465
31.03.2015;04:15:00;31.03.2015;04:30:00;452;445
31.03.2015;04:30:00;31.03.2015;04:45:00;462;455
31.03.2015;04:45:00;31.03.2015;05:00:00;472;488
31.03.2015;05:00:00;31.03.2015;05:15:00;479;536
31.03.2015;05:15:00;31.03.2015;05:30:00;483;545
31.03.2015;05:30:00;31.03.2015;05:45:00;487;528
31.03.2015;05:45:00;31.03.2015;06:00:00;491;529
31.03.2015;06:00:00;31.03.2015;06:15:00;495;524
31.03.2015;06:15:00;31.03.2015;06:30:00;498;541
31.03.2015;06:30:00;31.03.2015;06:45:00;501;534
31.03.2015;06:45:00;31.03.2015;07:00:00;504;504
31.03.2015;07:00:00;31.03.2015;07:15:00;506;487
31.03.2015;07:15:00;31.03.2015;07:30:00;507;487
31.03.2015;07:30:00;31.03.2015;07:45:00;507;463
31.03.2015;07:45:00;31.03.2015;08:00:00;508;461
31.03.2015;08:00:00;31.03.2015;08:15:00;508;461
31.03.2015;08:15:00;31.03.2015;08:30:00;508;442
31.03.2015;08:30:00;31.03.2015;08:45:00;508;428
31.03.2015;08:45:00;31.03.2015;09:00:00;509;404
31.03.2015;09:00:00;31.03.2015;09:15:00;509;364
31.03.2015;09:15:00;31.03.2015;09:30:00;509;287
31.03.2015;09:30:00;31.03.2015;09:45:00;509;286
31.03.2015;09:45:00;31.03.2015;10:00:00;510;348
31.03.2015;10:00:00;31.03.2015;10:15:00;510;317
31.03.2015;10:15:00;31.03.2015;10:30:00;511;382
31.03.2015;10:30:00;31.03.2015;10:45:00;511;319
31.03.2015;10:45:00;31.03.2015;11:00:00;512;394
31.03.2015;11:00:00;31.03.2015;11:15:00;512;309
31.03.2015;11:15:00;31.03.2015;11:30:00;513;335
31.03.2015;11:30:00;31.03.2015;11:45:00;513;321
31.03.2015;11:45:00;31.03.2015;12:00:00;513;273
31.03.2015;12:00:00;31.03.2015;12:15:00;514;341
31.03.2015;12:15:00;31.03.2015;12:30:00;515;351
31.03.2015;12:30:00;31.03.2015;12:45:00;516;344
31.03.2015;12:45:00;31.03.2015;13:00:00;517;286
31.03.2015;13:00:00;31.03.2015;13:15:00;517;341
31.03.2015;13:15:00;31.03.2015;13:30:00;517;332
31.03.2015;13:30:00;31.03.2015;13:45:00;518;290
31.03.2015;13:45:00;31.03.2015;14:00:00;518;311
31.03.2015;14:00:00;31.03.2015;14:15:00;518;366
31.03.2015;14:15:00;31.03.2015;14:30:00;518;328
31.03.2015;14:30:00;31.03.2015;14:45:00;517;372
31.03.2015;14:45:00;31.03.2015;15:00:00;517;365
31.03.2015;15:00:00;31.03.2015;15:15:00;516;347
31.03.2015;15:15:00;31.03.2015;15:30:00;515;383
31.03.2015;15:30:00;31.03.2015;15:45:00;513;423
31.03.2015;15:45:00;31.03.2015;16:00:00;512;367
31.03.2015;16:00:00;31.03.2015;16:15:00;510;375
31.03.2015;16:15:00;31.03.2015;16:30:00;508;318
31.03.2015;16:30:00;31.03.2015;16:45:00;505;350
31.03.2015;16:45:00;31.03.2015;17:00:00;503;305
31.03.2015;17:00:00;31.03.2015;17:15:00;501;345
31.03.2015;17:15:00;31.03.2015;17:30:00;498;347
31.03.2015;17:30:00;31.03.2015;17:45:00;496;355
31.03.2015;17:45:00;31.03.2015;18:00:00;493;285
31.03.2015;18:00:00;31.03.2015;18:15:00;491;370
31.03.2015;18:15:00;31.03.2015;18:30:00;488;347
31.03.2015;18:30:00;31.03.2015;18:45:00;485;337
31.03.2015;18:45:00;31.03.2015;19:00:00;483;358
31.03.2015;19:00:00;31.03.2015;19:15:00;481;374
31.03.2015;19:15:00;31.03.2015;19:30:00;482;395
31.03.2015;19:30:00;31.03.2015;19:45:00;482;423
31.03.2015;19:45:00;31.03.2015;20:00:00;483;422
31.03.2015;20:00:00;31.03.2015;20:15:00;483;362
31.03.2015;20:15:00;31.03.2015;20:30:00;484;411
31.03.2015;20:30:00;31.03.2015;20:45:00;484;426
31.03.2015;20:45:00;31.03.2015;21:00:00;485;397
31.03.2015;21:00:00;31.03.2015;21:15:00;486;408
31.03.2015;21:15:00;31.03.2015;21:30:00;488;425
31.03.2015;21:30:00;31.03.2015;21:45:00;490;448
31.03.2015;21:45:00;31.03.2015;22:00:00;491;427
31.03.2015;22:00:00;31.03.2015;22:15:00;493;314
31.03.2015;22:15:00;31.03.2015;22:30:00;494;425
31.03.2015;22:30:00;31.03.2015;22:45:00;495;421
31.03.2015;22:45:00;31.03.2015;23:00:00;496;429
31.03.2015;23:00:00;31.03.2015;23:15:00;496;395
31.03.2015;23:15:00;31.03.2015;23:30:00;496;426
31.03.2015;23:30:00;31.03.2015;23:45:00;495;425
31.03.2015;23:45:00;01.04.2015;00:00:00;494;380
